date,attraction,city,tourists,rainfall,temperature,rainy_days,sunshine,type,region,ln_tourists,rain_lag1,rain_lag2,heavy_rain
2016-12,國立科學工藝博物館,高雄,128466,1.0,22.9,2.0,180.4,Indoor,south,11.763427340997726,57.0,259.5,0
2017-01,國立科學工藝博物館,高雄,123069,0.0,21.7,0.0,205.1,Indoor,south,11.720508578166383,1.0,57.0,0
2017-02,國立科學工藝博物館,高雄,179062,0.0,21.1,0.0,166.1,Indoor,south,12.095492978208414,0.0,1.0,0
2017-03,國立科學工藝博物館,高雄,133727,3.5,23.5,3.0,200.5,Indoor,south,11.803563165247642,0.0,0.0,0
2017-04,國立科學工藝博物館,高雄,175850,113.5,25.6,6.0,209.1,Indoor,south,12.07739232455073,3.5,0.0,0
2017-05,國立科學工藝博物館,高雄,137097,129.0,28.2,8.0,209.6,Indoor,south,11.828451277551952,113.5,3.5,0
2017-06,國立科學工藝博物館,高雄,183620,256.0,29.7,14.0,226.8,Indoor,south,12.120629129712706,129.0,113.5,1
2017-07,國立科學工藝博物館,高雄,183306,285.0,30.4,7.0,241.9,Indoor,south,12.118917621860216,256.0,129.0,1
2017-08,國立科學工藝博物館,高雄,338476,211.0,30.1,13.0,222.0,Indoor,south,12.732211422201752,285.0,256.0,0
2017-09,國立科學工藝博物館,高雄,22702,32.5,30.2,8.0,235.9,Indoor,south,10.030252353327626,211.0,285.0,0
2017-10,國立科學工藝博物館,高雄,259297,82.5,28.0,7.0,213.2,Indoor,south,12.46573325842335,32.5,211.0,0
2017-11,國立科學工藝博物館,高雄,126540,11.0,25.5,4.0,164.6,Indoor,south,11.748321645309131,82.5,32.5,0
2017-12,國立科學工藝博物館,高雄,118345,0.5,21.4,1.0,142.5,Indoor,south,11.681367816314351,11.0,82.5,0
2018-01,國立科學工藝博物館,高雄,93363,23.5,20.4,7.0,149.0,Indoor,south,11.444261110944078,0.5,11.0,0
2018-02,國立科學工藝博物館,高雄,119764,4.5,19.8,2.0,136.8,Indoor,south,11.693286768388997,23.5,0.5,0
2018-03,國立科學工藝博物館,高雄,123971,57.0,23.5,5.0,255.7,Indoor,south,11.727811012637446,4.5,23.5,0
2018-04,國立科學工藝博物館,高雄,141008,9.5,26.3,4.0,219.9,Indoor,south,11.856578997110505,57.0,4.5,0
2018-05,國立科學工藝博物館,高雄,129980,58.7,29.1,4.0,289.3,Indoor,south,11.775143564910051,9.5,57.0,0
2018-06,國立科學工藝博物館,高雄,153221,835.0,29.1,14.0,200.8,Indoor,south,11.939643129111845,58.7,9.5,1
2018-07,國立科學工藝博物館,高雄,211819,410.0,29.2,14.0,208.6,Indoor,south,12.26349213639766,835.0,58.7,1
2018-08,國立科學工藝博物館,高雄,200400,1600.5,28.0,26.0,127.7,Indoor,south,12.208075638200357,410.0,835.0,1
2018-09,國立科學工藝博物館,高雄,127078,66.0,29.1,10.0,214.0,Indoor,south,11.75256421929363,1600.5,410.0,0
2018-10,國立科學工藝博物館,高雄,312240,1.5,26.8,2.0,222.8,Indoor,south,12.651530604513985,66.0,1600.5,0
2018-11,國立科學工藝博物館,高雄,158557,2.0,25.6,2.0,177.5,Indoor,south,11.973875735962569,1.5,66.0,0
2018-12,國立科學工藝博物館,高雄,157629,0.0,23.4,0.0,200.4,Indoor,south,11.968005793620588,2.0,1.5,0
2019-01,國立科學工藝博物館,高雄,120874,2.5,21.9,4.0,154.5,Indoor,south,11.702512232755595,0.0,2.0,0
2019-02,國立科學工藝博物館,高雄,134576,12.5,23.8,3.0,221.1,Indoor,south,11.809891804920063,2.5,0.0,0
2019-03,國立科學工藝博物館,高雄,136778,44.0,24.1,7.0,206.1,Indoor,south,11.82612176361498,12.5,2.5,0
2019-04,國立科學工藝博物館,高雄,173677,63.2,26.9,4.0,237.5,Indoor,south,12.064958289055193,44.0,12.5,0
2019-05,國立科學工藝博物館,高雄,151420,196.3,27.5,14.0,143.4,Indoor,south,11.927819315782894,63.2,44.0,0
2019-06,國立科學工藝博物館,高雄,198510,357.5,29.5,17.0,201.1,Indoor,south,12.198599793191121,196.3,63.2,1
2019-07,國立科學工藝博物館,高雄,206476,500.0,29.3,18.0,170.2,Indoor,south,12.237944305034716,357.5,196.3,1
2019-08,國立科學工藝博物館,高雄,246879,726.2,28.8,21.0,129.6,Indoor,south,12.416657667596988,500.0,357.5,1
2019-09,國立科學工藝博物館,高雄,139872,247.0,28.7,8.0,198.9,Indoor,south,11.848490147031216,726.2,500.0,0
2019-10,國立科學工藝博物館,高雄,290484,52.5,27.7,3.0,232.7,Indoor,south,12.579307218829088,247.0,726.2,0
2019-11,國立科學工藝博物館,高雄,131846,2.0,25.1,1.0,215.2,Indoor,south,11.78939743839402,52.5,247.0,0
2019-12,國立科學工藝博物館,高雄,127599,22.3,21.8,4.0,171.0,Indoor,south,11.756655649892826,2.0,52.5,0
2020-01,國立科學工藝博物館,高雄,134354,26.5,20.9,4.0,228.0,Indoor,south,11.808240829577406,22.3,2.0,0
2020-02,國立科學工藝博物館,高雄,123136,0.5,21.8,1.0,218.7,Indoor,south,11.721052835654218,26.5,22.3,0
2020-03,國立科學工藝博物館,高雄,54449,29.0,24.7,3.0,227.8,Indoor,south,10.905038128361106,0.5,26.5,0
2020-04,國立科學工藝博物館,高雄,27124,34.5,25.0,2.0,218.3,Indoor,south,10.208211090842761,29.0,0.5,0
2020-05,國立科學工藝博物館,高雄,30115,748.0,28.6,9.0,221.0,Indoor,south,10.312811870970013,34.5,29.0,1
2020-06,國立科學工藝博物館,高雄,142056,163.0,30.3,6.0,287.6,Indoor,south,11.863983664491283,748.0,34.5,0
2020-07,國立科學工藝博物館,高雄,220525,146.5,30.5,14.0,244.2,Indoor,south,12.303770880749948,163.0,748.0,0
2020-08,國立科學工藝博物館,高雄,271202,915.0,29.1,22.0,182.5,Indoor,south,12.510622896934096,146.5,163.0,1
2020-09,國立科學工藝博物館,高雄,150397,27.5,29.7,6.0,263.3,Indoor,south,11.921040392537119,915.0,146.5,0
2020-10,國立科學工藝博物館,高雄,257442,9.5,27.9,3.0,178.9,Indoor,south,12.458553615359058,27.5,915.0,0
2020-11,國立科學工藝博物館,高雄,152065,55.0,25.8,3.0,161.1,Indoor,south,11.932069916112619,9.5,27.5,0
2020-12,國立科學工藝博物館,高雄,123360,7.5,22.3,3.0,134.8,Indoor,south,11.722870295119682,55.0,9.5,0
2021-01,國立科學工藝博物館,高雄,115538,1.0,18.3,1.0,204.1,Indoor,south,11.65736341428655,7.5,55.0,0
2021-02,國立科學工藝博物館,高雄,137247,27.9,20.8,3.0,228.6,Indoor,south,11.829544787316607,1.0,7.5,0
2021-03,國立科學工藝博物館,高雄,79632,0.0,23.6,0.0,239.4,Indoor,south,11.28518385878521,27.9,1.0,0
2021-04,國立科學工藝博物館,高雄,171089,36.0,25.4,5.0,191.1,Indoor,south,12.049945012818695,0.0,27.9,0
2021-05,國立科學工藝博物館,高雄,89760,31.0,29.1,3.0,282.1,Indoor,south,11.404905861514429,36.0,0.0,0
2021-06,國立科學工藝博物館,高雄,12557,911.0,28.2,22.0,148.7,Indoor,south,9.438113191674054,31.0,36.0,1
2021-07,國立科學工藝博物館,高雄,30861,476.5,29.1,17.0,215.5,Indoor,south,10.33728093263115,911.0,31.0,1
2021-08,國立科學工藝博物館,高雄,51088,869.0,28.4,17.0,174.3,Indoor,south,10.841324488831267,476.5,911.0,1
2021-09,國立科學工藝博物館,高雄,54983,142.0,29.1,11.0,220.1,Indoor,south,10.91479751280144,869.0,476.5,0
2021-10,國立科學工藝博物館,高雄,106229,90.5,27.6,7.0,195.5,Indoor,south,11.57336183377406,142.0,869.0,0
2021-11,國立科學工藝博物館,高雄,183317,14.5,24.6,3.0,198.3,Indoor,south,12.118977628679191,90.5,142.0,0
2021-12,國立科學工藝博物館,高雄,137166,1.0,21.2,2.0,184.8,Indoor,south,11.828954440561857,14.5,90.5,0
2022-01,國立科學工藝博物館,高雄,101717,58.5,20.1,4.0,152.5,Indoor,south,11.529959557526007,1.0,14.5,0
2022-01,國立科學工藝博物館,高雄,101717,33.0,19.1,2.0,30.3,Indoor,south,11.529959557526007,58.5,1.0,0
2022-02,國立科學工藝博物館,高雄,150628,33.5,18.0,8.0,110.9,Indoor,south,11.92257513889105,33.0,58.5,0
2022-03,國立科學工藝博物館,高雄,143472,23.5,23.1,3.0,209.1,Indoor,south,11.873902143168653,33.5,33.0,0
2022-04,國立科學工藝博物館,高雄,125985,2.5,24.9,3.0,226.7,Indoor,south,11.743926068649207,23.5,33.5,0
2022-05,國立科學工藝博物館,高雄,76701,227.0,25.9,12.0,121.9,Indoor,south,11.24768306263468,2.5,23.5,0
2022-06,國立科學工藝博物館,高雄,76269,155.0,28.6,8.0,234.6,Indoor,south,11.242034955158283,227.0,2.5,0
2022-07,國立科學工藝博物館,高雄,209894,102.5,29.2,9.0,232.8,Indoor,south,12.254362684657924,155.0,227.0,0
2022-08,國立科學工藝博物館,高雄,238060,229.0,28.5,13.0,228.2,Indoor,south,12.38028222233474,102.5,155.0,0
2022-09,國立科學工藝博物館,高雄,154756,108.5,27.7,8.0,187.3,Indoor,south,11.949611423772593,229.0,102.5,0
2022-10,國立科學工藝博物館,高雄,262547,15.5,26.1,6.0,185.0,Indoor,south,12.478189201440344,108.5,229.0,0
2022-12,國立科學工藝博物館,高雄,141301,15.5,19.0,2.0,210.1,Indoor,south,11.858654722854117,15.5,108.5,0
2023-04,國立科學工藝博物館,高雄,169886,2.5,25.6,1.0,222.6,Indoor,south,12.042888789135146,15.5,15.5,0
2023-05,國立科學工藝博物館,高雄,136741,62.0,27.3,8.0,199.4,Indoor,south,11.825851217658906,2.5,15.5,0
2023-06,國立科學工藝博物館,高雄,168104,350.5,28.8,11.0,213.5,Indoor,south,12.032344063154238,62.0,2.5,1
2023-07,國立科學工藝博物館,高雄,236640,276.5,28.9,10.0,231.3,Indoor,south,12.374299503763961,350.5,62.0,1
2023-08,國立科學工藝博物館,高雄,255979,519.0,28.1,20.0,154.1,Indoor,south,12.452854595409782,276.5,350.5,1
2023-09,國立科學工藝博物館,高雄,117703,432.0,28.0,10.0,189.1,Indoor,south,11.675928277377784,519.0,276.5,1
2023-10,國立科學工藝博物館,高雄,215626,26.5,26.5,4.0,184.0,Indoor,south,12.281305342087064,432.0,519.0,0
2023-11,國立科學工藝博物館,高雄,173300,0.0,23.5,0.0,246.6,Indoor,south,12.062785246027499,26.5,432.0,0
2023-12,國立科學工藝博物館,高雄,136559,10.0,20.9,4.0,148.8,Indoor,south,11.824519357468322,0.0,26.5,0
2024-02,國立科學工藝博物館,高雄,149049,4.0,21.2,1.0,223.4,Indoor,south,11.912037099106218,10.0,0.0,0
2024-03,國立科學工藝博物館,高雄,150139,1.5,22.8,1.0,220.3,Indoor,south,11.919323471126994,4.0,10.0,0
2024-04,國立科學工藝博物館,高雄,188458,177.5,27.1,6.0,207.9,Indoor,south,12.146635755580904,1.5,4.0,0
2024-05,國立科學工藝博物館,高雄,147771,157.0,27.1,10.0,146.0,Indoor,south,11.90342582435302,177.5,1.5,0
2024-06,國立科學工藝博物館,高雄,201435,216.0,29.1,10.0,205.0,Indoor,south,12.213226992051633,157.0,177.5,0
2024-07,國立科學工藝博物館,高雄,244844,945.5,29.3,13.0,235.1,Indoor,south,12.408380636256245,216.0,157.0,1
2024-08,國立科學工藝博物館,高雄,241618,231.0,28.4,12.0,218.8,Indoor,south,12.395117384334753,945.5,216.0,0
2024-09,國立科學工藝博物館,高雄,147463,485.5,28.2,11.0,186.5,Indoor,south,11.90133935717601,231.0,945.5,1
2024-10,國立科學工藝博物館,高雄,230981,519.0,26.5,8.0,147.3,Indoor,south,12.350095064389926,485.5,231.0,1
2024-11,國立科學工藝博物館,高雄,201599,174.0,23.7,5.0,173.3,Indoor,south,12.21404081517935,519.0,485.5,0
2024-12,國立科學工藝博物館,高雄,153741,21.5,19.0,2.0,173.9,Indoor,south,11.9430311517947,174.0,519.0,0
2016-03,國立自然科學博物館,臺中,188583,194.6,18.3,16.0,109.8,Indoor,central,12.147298809951783,24.2,204.9,0
2016-04,國立自然科學博物館,臺中,249123,183.4,24.9,10.0,131.4,Indoor,central,12.425706043457867,194.6,24.2,0
2016-05,國立自然科學博物館,臺中,203598,100.3,27.6,8.0,159.8,Indoor,central,12.223907652055088,183.4,194.6,0
2016-06,國立自然科學博物館,臺中,238938,230.9,28.8,17.0,181.9,Indoor,central,12.383963568211373,100.3,183.4,0
2016-07,國立自然科學博物館,臺中,367064,166.7,29.4,14.0,222.1,Indoor,central,12.8132942230709,230.9,100.3,0
2016-08,國立自然科學博物館,臺中,337538,184.6,28.9,15.0,152.4,Indoor,central,12.729436338174247,166.7,230.9,0
2016-09,國立自然科學博物館,臺中,206779,126.2,27.9,18.0,139.6,Indoor,central,12.239410705140685,184.6,166.7,0
2016-10,國立自然科學博物館,臺中,248430,23.9,27.5,7.0,169.3,Indoor,central,12.422920419966504,126.2,184.6,0
2016-11,國立自然科學博物館,臺中,224397,74.2,23.4,9.0,148.2,Indoor,central,12.321176539934989,23.9,126.2,0
2016-12,國立自然科學博物館,臺中,210044,8.4,20.4,1.0,186.9,Indoor,central,12.255077072457986,74.2,23.9,0
2017-01,國立自然科學博物館,臺中,209397,4.0,18.9,2.0,196.9,Indoor,central,12.251992026274586,8.4,74.2,0
2017-02,國立自然科學博物館,臺中,263409,20.8,18.0,5.0,135.4,Indoor,central,12.481467032642795,4.0,8.4,0
2017-03,國立自然科學博物館,臺中,205356,38.0,20.2,9.0,146.8,Indoor,central,12.232505206945913,20.8,4.0,0
2017-04,國立自然科學博物館,臺中,265594,98.8,23.2,10.0,149.6,Indoor,central,12.489727871106012,38.0,20.8,0
2017-05,國立自然科學博物館,臺中,241145,111.5,26.7,8.0,133.1,Indoor,central,12.39315783817315,98.8,38.0,0
2017-06,國立自然科學博物館,臺中,185473,894.0,27.9,15.0,144.4,Indoor,central,12.130669989480987,111.5,98.8,1
2017-07,國立自然科學博物館,臺中,360733,313.7,28.7,15.0,189.9,Indoor,central,12.795896123608184,894.0,111.5,1
2017-08,國立自然科學博物館,臺中,385438,69.0,29.4,9.0,188.0,Indoor,central,12.862138223407808,313.7,894.0,0
2017-09,國立自然科學博物館,臺中,221193,21.4,29.3,2.0,195.3,Indoor,central,12.306795423488474,69.0,313.7,0
2017-10,國立自然科學博物館,臺中,284826,53.5,26.5,5.0,202.1,Indoor,central,12.559637257397188,21.4,69.0,0
2017-11,國立自然科學博物館,臺中,245168,19.5,23.3,5.0,143.8,Indoor,central,12.409703047645376,53.5,21.4,0
2017-12,國立自然科學博物館,臺中,246851,8.0,18.5,4.0,156.7,Indoor,central,12.416544245740475,19.5,53.5,0
2018-01,國立自然科學博物館,臺中,215172,103.5,17.3,13.0,127.4,Indoor,central,12.2791976347144,8.0,19.5,0
2018-02,國立自然科學博物館,臺中,249842,25.5,16.5,8.0,117.3,Indoor,central,12.428587999569787,103.5,8.0,0
2018-03,國立自然科學博物館,臺中,212573,35.5,20.8,3.0,213.0,Indoor,central,12.267045442020889,25.5,103.5,0
2018-04,國立自然科學博物館,臺中,275690,30.5,24.3,4.0,155.7,Indoor,central,12.5270359523006,35.5,25.5,0
2018-05,國立自然科學博物館,臺中,214889,73.0,28.3,3.0,218.8,Indoor,central,12.277881548276607,30.5,35.5,0
2018-06,國立自然科學博物館,臺中,226276,234.0,28.7,10.0,158.9,Indoor,central,12.329515191458652,73.0,30.5,0
2018-07,國立自然科學博物館,臺中,356734,347.0,28.6,15.0,146.1,Indoor,central,12.784748488204238,234.0,73.0,1
2018-08,國立自然科學博物館,臺中,342361,408.5,27.9,20.0,112.0,Indoor,central,12.743623935782432,347.0,234.0,1
2018-09,國立自然科學博物館,臺中,243712,20.0,28.3,7.0,203.3,Indoor,central,12.403746582466292,408.5,347.0,0
2018-10,國立自然科學博物館,臺中,210870,7.5,24.9,2.0,221.8,Indoor,central,12.25900185108508,20.0,408.5,0
2018-11,國立自然科學博物館,臺中,214186,10.0,23.4,4.0,158.2,Indoor,central,12.274604744210972,7.5,20.0,0
2018-12,國立自然科學博物館,臺中,201552,2.0,20.8,1.0,191.3,Indoor,central,12.213807653078545,10.0,7.5,0
2019-01,國立自然科學博物館,臺中,194702,13.0,19.3,4.0,172.9,Indoor,central,12.179230599562077,2.0,10.0,0
2019-02,國立自然科學博物館,臺中,200349,11.0,20.5,1.0,173.4,Indoor,central,12.20782111606429,13.0,2.0,0
2019-03,國立自然科學博物館,臺中,225758,179.5,21.1,13.0,141.6,Indoor,central,12.327223337594194,11.0,13.0,0
2019-04,國立自然科學博物館,臺中,225755,115.5,24.7,10.0,169.3,Indoor,central,12.327210048999131,179.5,11.0,0
2019-05,國立自然科學博物館,臺中,196237,524.0,25.4,18.0,87.2,Indoor,central,12.187083487278317,115.5,179.5,1
2019-06,國立自然科學博物館,臺中,230037,480.0,28.2,15.0,123.2,Indoor,central,12.345999791649747,524.0,115.5,1
2019-07,國立自然科學博物館,臺中,350911,177.5,29.4,13.0,165.2,Indoor,central,12.76829075876372,480.0,524.0,0
2019-08,國立自然科學博物館,臺中,312565,768.0,28.4,24.0,93.0,Indoor,central,12.652570925859013,177.5,480.0,1
2019-09,國立自然科學博物館,臺中,183641,133.5,27.7,7.0,150.5,Indoor,central,12.1207434891773,768.0,177.5,0
2019-10,國立自然科學博物館,臺中,199133,11.5,26.1,1.0,214.2,Indoor,central,12.201733243931075,133.5,768.0,0
2019-11,國立自然科學博物館,臺中,162462,0.0,23.0,0.0,239.3,Indoor,central,11.998205562518407,11.5,133.5,0
2019-12,國立自然科學博物館,臺中,168552,94.5,19.3,5.0,204.5,Indoor,central,12.035005519376547,0.0,11.5,0
2020-01,國立自然科學博物館,臺中,183464,20.0,18.0,1.0,225.1,Indoor,central,12.119779192589574,94.5,0.0,0
2020-02,國立自然科學博物館,臺中,111952,4.5,19.0,2.0,212.5,Indoor,central,11.625834419345384,20.0,94.5,0
2020-03,國立自然科學博物館,臺中,58370,55.0,22.3,6.0,178.0,Indoor,central,10.974574470139485,4.5,20.0,0
2020-04,國立自然科學博物館,臺中,54083,59.5,22.2,9.0,154.5,Indoor,central,10.89829367247865,55.0,4.5,0
2020-05,國立自然科學博物館,臺中,105805,306.5,27.5,11.0,167.2,Indoor,central,11.569362507573388,59.5,55.0,1
2020-06,國立自然科學博物館,臺中,216939,183.5,29.1,5.0,211.9,Indoor,central,12.287376096594208,306.5,59.5,0
2020-07,國立自然科學博物館,臺中,311543,93.5,29.6,12.0,215.1,Indoor,central,12.64929585924094,183.5,306.5,0
2020-08,國立自然科學博物館,臺中,381018,278.5,28.5,16.0,174.5,Indoor,central,12.850604521631837,93.5,183.5,1
2020-09,國立自然科學博物館,臺中,168996,74.0,28.1,4.0,198.6,Indoor,central,12.037636242268361,278.5,93.5,0
2020-11,國立自然科學博物館,臺中,243578,3.5,23.9,2.0,182.9,Indoor,central,12.403196604205299,74.0,278.5,0
2020-12,國立自然科學博物館,臺中,172235,41.5,19.5,6.0,156.2,Indoor,central,12.056620908359381,3.5,74.0,0
2021-01,國立自然科學博物館,臺中,191959,5.0,16.0,3.0,225.9,Indoor,central,12.165042295972182,41.5,3.5,0
2021-02,國立自然科學博物館,臺中,187161,23.5,19.0,2.0,229.9,Indoor,central,12.139729830967084,5.0,41.5,0
2021-03,國立自然科學博物館,臺中,145688,29.0,21.5,3.0,213.1,Indoor,central,11.889229491735405,23.5,5.0,0
2021-04,國立自然科學博物館,臺中,192249,8.0,23.9,2.0,175.7,Indoor,central,12.166551887367891,29.0,23.5,0
2021-05,國立自然科學博物館,臺中,72246,235.0,28.8,2.0,223.8,Indoor,central,11.187846082621247,8.0,29.0,0
2021-06,國立自然科學博物館,臺中,0,645.5,27.8,20.0,122.3,Indoor,central,0.0,235.0,8.0,1
2021-07,國立自然科學博物館,臺中,14155,132.0,29.0,11.0,179.2,Indoor,central,9.557893841465354,645.5,235.0,0
2021-08,國立自然科學博物館,臺中,83982,813.0,27.8,16.0,166.8,Indoor,central,11.338369676391281,132.0,645.5,1
2021-09,國立自然科學博物館,臺中,92984,42.5,29.0,6.0,207.0,Indoor,central,11.440193468804129,813.0,132.0,0
2021-10,國立自然科學博物館,臺中,155223,11.0,26.7,4.0,198.3,Indoor,central,11.952624513951108,42.5,813.0,0
2021-11,國立自然科學博物館,臺中,222899,5.5,22.4,3.0,150.7,Indoor,central,12.31447851937396,11.0,42.5,0
2021-12,國立自然科學博物館,臺中,207570,19.0,18.8,3.0,199.9,Indoor,central,12.243228728801238,5.5,11.0,0
2022-01,國立自然科學博物館,臺中,177202,30.0,17.9,7.0,164.4,Indoor,central,12.08505124703238,19.0,5.5,0
2022-02,國立自然科學博物館,臺中,182820,122.5,16.8,13.0,129.6,Indoor,central,12.116262811053916,30.0,19.0,0
2022-03,國立自然科學博物館,臺中,184470,149.0,21.5,11.0,198.1,Indoor,central,12.125247548536585,122.5,30.0,0
2022-04,國立自然科學博物館,臺中,113725,40.5,23.5,6.0,185.2,Indoor,central,11.641547325540895,149.0,122.5,0
2022-05,國立自然科學博物館,臺中,57562,465.5,24.6,17.0,95.0,Indoor,central,10.960635279170578,40.5,149.0,1
2022-06,國立自然科學博物館,臺中,111171,250.0,28.0,14.0,143.8,Indoor,central,11.618833830530887,465.5,40.5,1
2022-07,國立自然科學博物館,臺中,327499,90.0,29.4,10.0,189.0,Indoor,central,12.699243334057444,250.0,465.5,0
2022-08,國立自然科學博物館,臺中,310051,278.0,28.9,11.0,197.2,Indoor,central,12.644495304329707,90.0,250.0,1
2022-09,國立自然科學博物館,臺中,190109,85.0,27.9,7.0,210.2,Indoor,central,12.155358130985672,278.0,90.0,0
2022-10,國立自然科學博物館,臺中,226250,11.5,25.7,4.0,188.3,Indoor,central,12.329400281441908,85.0,278.0,0
