date,attraction,city,tourists,type
2013_01,溪頭自然教育園區,南投縣,73932,Outdoor
2013_01,蓮池潭,高雄市,94568,Outdoor
2013_01,國立科學工藝博物館,高雄市,134056,Indoor
2013_01,高雄市立美術館,高雄市,97361,Indoor
2013_01,旗津風景區,高雄市,454150,Outdoor
2013_01,墾丁國家森林遊樂區,屏東縣,9588,Outdoor
2013_01,國立海洋生物博物館,屏東縣,43106,Indoor
2013_01,墾丁海水浴場,屏東縣,13711,Outdoor
2013_01,駁二藝術特區,高雄市,280395,Outdoor
2013_02,陽明山遊客中心,臺北市,66380,Indoor
2013_02,陽明公園,臺北市,768000,Outdoor
2013_02,擎天崗,臺北市,0,Outdoor
2013_02,國立故宮博物院,臺北市,324931,Indoor
2013_02,淡水漁人碼頭,新北市,270694,Outdoor
2013_02,新北市立黃金博物館,新北市,153691,Outdoor
2013_02,國立自然科學博物館,臺中市,341720,Indoor
2013_02,國立臺灣美術館(含美術園道商圈),臺中市,85721,Indoor
2013_02,臺中國家歌劇院,臺中市,0,Indoor
2013_02,日月潭環潭區,南投縣,781181,Outdoor
2013_02,清境農場,南投縣,122607,Outdoor
2013_02,溪頭自然教育園區,南投縣,103835,Outdoor
2013_02,蓮池潭,高雄市,272025,Outdoor
2013_02,國立科學工藝博物館,高雄市,222770,Indoor
2013_02,高雄市立美術館,高雄市,124198,Indoor
2013_02,旗津風景區,高雄市,709932,Outdoor
2013_02,墾丁國家森林遊樂區,屏東縣,25470,Outdoor
2013_02,國立海洋生物博物館,屏東縣,132311,Indoor
2013_02,墾丁海水浴場,屏東縣,21715,Outdoor
2013_02,駁二藝術特區,高雄市,445694,Outdoor
2013_03,陽明山遊客中心,臺北市,28664,Indoor
2013_03,陽明公園,臺北市,582000,Outdoor
2013_03,擎天崗,臺北市,0,Outdoor
2013_03,國立故宮博物院,臺北市,388409,Indoor
2013_03,淡水漁人碼頭,新北市,279935,Outdoor
2013_03,新北市立黃金博物館,新北市,133310,Outdoor
2013_03,國立自然科學博物館,臺中市,284650,Indoor
2013_03,國立臺灣美術館(含美術園道商圈),臺中市,102207,Indoor
2013_03,臺中國家歌劇院,臺中市,0,Indoor
2013_03,日月潭環潭區,南投縣,501699,Outdoor
2013_03,清境農場,南投縣,80915,Outdoor
2013_03,溪頭自然教育園區,南投縣,101184,Outdoor
2013_03,蓮池潭,高雄市,86976,Outdoor
2013_03,國立科學工藝博物館,高雄市,218830,Indoor
2013_03,高雄市立美術館,高雄市,73498,Indoor
2013_03,旗津風景區,高雄市,485222,Outdoor
2013_03,墾丁國家森林遊樂區,屏東縣,15292,Outdoor
2013_03,國立海洋生物博物館,屏東縣,71500,Indoor
2013_03,墾丁海水浴場,屏東縣,25219,Outdoor
2013_03,駁二藝術特區,高雄市,206970,Outdoor
2013_04,陽明山遊客中心,臺北市,13106,Indoor
2013_04,陽明公園,臺北市,76000,Outdoor
2013_04,擎天崗,臺北市,0,Outdoor
2013_04,國立故宮博物院,臺北市,396625,Indoor
2013_04,淡水漁人碼頭,新北市,235451,Outdoor
2013_04,新北市立黃金博物館,新北市,130318,Outdoor
2013_04,國立自然科學博物館,臺中市,299082,Indoor
2013_04,國立臺灣美術館(含美術園道商圈),臺中市,113460,Indoor
2013_04,臺中國家歌劇院,臺中市,0,Indoor
2013_04,日月潭環潭區,南投縣,405240,Outdoor
2013_04,清境農場,南投縣,58982,Outdoor
2013_04,溪頭自然教育園區,南投縣,97238,Outdoor
2013_04,蓮池潭,高雄市,84160,Outdoor
2013_04,國立科學工藝博物館,高雄市,215227,Indoor
2013_04,高雄市立美術館,高雄市,76436,Indoor
2013_04,旗津風景區,高雄市,449684,Outdoor
2013_04,墾丁國家森林遊樂區,屏東縣,16509,Outdoor
2013_04,國立海洋生物博物館,屏東縣,91478,Indoor
2013_04,墾丁海水浴場,屏東縣,21136,Outdoor
2013_04,駁二藝術特區,高雄市,136870,Outdoor
2013_05,陽明山遊客中心,臺北市,14624,Indoor
2013_05,陽明公園,臺北市,35800,Outdoor
2013_05,擎天崗,臺北市,0,Outdoor
2013_05,國立故宮博物院,臺北市,333495,Indoor
2013_05,淡水漁人碼頭,新北市,254444,Outdoor
2013_05,新北市立黃金博物館,新北市,128460,Outdoor
2013_05,國立自然科學博物館,臺中市,288754,Indoor
2013_05,國立臺灣美術館(含美術園道商圈),臺中市,109721,Indoor
2013_05,臺中國家歌劇院,臺中市,0,Indoor
2013_05,日月潭環潭區,南投縣,267023,Outdoor
2013_05,清境農場,南投縣,60530,Outdoor
2013_05,溪頭自然教育園區,南投縣,96658,Outdoor
2013_05,蓮池潭,高雄市,93760,Outdoor
2013_05,國立科學工藝博物館,高雄市,186120,Indoor
2013_05,高雄市立美術館,高雄市,78313,Indoor
2013_05,旗津風景區,高雄市,388062,Outdoor
2013_05,墾丁國家森林遊樂區,屏東縣,11597,Outdoor
2013_05,國立海洋生物博物館,屏東縣,89496,Indoor
2013_05,墾丁海水浴場,屏東縣,24701,Outdoor
2013_05,駁二藝術特區,高雄市,244286,Outdoor
2013_06,陽明山遊客中心,臺北市,12856,Indoor
2013_06,陽明公園,臺北市,27500,Outdoor
2013_06,擎天崗,臺北市,0,Outdoor
2013_06,國立故宮博物院,臺北市,338163,Indoor
2013_06,淡水漁人碼頭,新北市,273709,Outdoor
2013_06,新北市立黃金博物館,新北市,157598,Outdoor
2013_06,國立自然科學博物館,臺中市,240907,Indoor
2013_06,國立臺灣美術館(含美術園道商圈),臺中市,129089,Indoor
2013_06,臺中國家歌劇院,臺中市,0,Indoor
2013_06,日月潭環潭區,南投縣,307550,Outdoor
2013_06,清境農場,南投縣,90585,Outdoor
2013_06,溪頭自然教育園區,南投縣,131555,Outdoor
2013_06,蓮池潭,高雄市,93368,Outdoor
2013_06,國立科學工藝博物館,高雄市,198632,Indoor
2013_06,高雄市立美術館,高雄市,97314,Indoor
2013_06,旗津風景區,高雄市,494973,Outdoor
2013_06,墾丁國家森林遊樂區,屏東縣,14020,Outdoor
2013_06,國立海洋生物博物館,屏東縣,118851,Indoor
2013_06,墾丁海水浴場,屏東縣,25795,Outdoor
2013_06,駁二藝術特區,高雄市,97362,Outdoor
2013_07,陽明山遊客中心,臺北市,14267,Indoor
2013_07,陽明公園,臺北市,44700,Outdoor
2013_07,擎天崗,臺北市,0,Outdoor
2013_07,國立故宮博物院,臺北市,397836,Indoor
2013_07,淡水漁人碼頭,新北市,270914,Outdoor
2013_07,新北市立黃金博物館,新北市,175310,Outdoor
2013_07,國立自然科學博物館,臺中市,347513,Indoor
2013_07,國立臺灣美術館(含美術園道商圈),臺中市,132868,Indoor
2013_07,臺中國家歌劇院,臺中市,0,Indoor
2013_07,日月潭環潭區,南投縣,318434,Outdoor
2013_07,清境農場,南投縣,124152,Outdoor
2013_07,溪頭自然教育園區,南投縣,164079,Outdoor
2013_07,蓮池潭,高雄市,93760,Outdoor
2013_07,國立科學工藝博物館,高雄市,229788,Indoor
2013_07,高雄市立美術館,高雄市,123437,Indoor
2013_07,旗津風景區,高雄市,511109,Outdoor
2013_07,墾丁國家森林遊樂區,屏東縣,17931,Outdoor
2013_07,國立海洋生物博物館,屏東縣,187865,Indoor
2013_07,墾丁海水浴場,屏東縣,26339,Outdoor
2013_07,駁二藝術特區,高雄市,173282,Outdoor
2013_08,陽明山遊客中心,臺北市,10917,Indoor
2013_08,陽明公園,臺北市,42500,Outdoor
2013_08,擎天崗,臺北市,0,Outdoor
2013_08,國立故宮博物院,臺北市,472754,Indoor
2013_08,淡水漁人碼頭,新北市,271930,Outdoor
2013_08,新北市立黃金博物館,新北市,201786,Outdoor
2013_08,國立自然科學博物館,臺中市,357382,Indoor
2013_08,國立臺灣美術館(含美術園道商圈),臺中市,143384,Indoor
2013_08,臺中國家歌劇院,臺中市,0,Indoor
2013_08,日月潭環潭區,南投縣,347076,Outdoor
2013_08,清境農場,南投縣,124399,Outdoor
2013_08,溪頭自然教育園區,南投縣,142991,Outdoor
2013_08,蓮池潭,高雄市,94568,Outdoor
2013_08,國立科學工藝博物館,高雄市,259666,Indoor
2013_08,高雄市立美術館,高雄市,103525,Indoor
2013_08,旗津風景區,高雄市,486145,Outdoor
2013_08,墾丁國家森林遊樂區,屏東縣,12932,Outdoor
2013_08,國立海洋生物博物館,屏東縣,187865,Indoor
2013_08,墾丁海水浴場,屏東縣,26339,Outdoor
2013_08,駁二藝術特區,高雄市,488920,Outdoor
2013_09,陽明山遊客中心,臺北市,8291,Indoor
2013_09,陽明公園,臺北市,38000,Outdoor
2013_09,擎天崗,臺北市,0,Outdoor
2013_09,國立故宮博物院,臺北市,376983,Indoor
2013_09,淡水漁人碼頭,新北市,242708,Outdoor
2013_09,新北市立黃金博物館,新北市,146095,Outdoor
2013_09,國立自然科學博物館,臺中市,222636,Indoor
2013_09,國立臺灣美術館(含美術園道商圈),臺中市,85772,Indoor
2013_09,臺中國家歌劇院,臺中市,0,Indoor
2013_09,日月潭環潭區,南投縣,264556,Outdoor
2013_09,清境農場,南投縣,75638,Outdoor
2013_09,溪頭自然教育園區,南投縣,132001,Outdoor
2013_09,蓮池潭,高雄市,92560,Outdoor
2013_09,國立科學工藝博物館,高雄市,160801,Indoor
2013_09,高雄市立美術館,高雄市,76875,Indoor
2013_09,旗津風景區,高雄市,451086,Outdoor
2013_09,墾丁國家森林遊樂區,屏東縣,10315,Outdoor
2013_09,國立海洋生物博物館,屏東縣,112867,Indoor
2013_09,墾丁海水浴場,屏東縣,22749,Outdoor
2013_09,駁二藝術特區,高雄市,276655,Outdoor
2013_10,陽明山遊客中心,臺北市,8156,Indoor
2013_10,陽明公園,臺北市,35000,Outdoor
2013_10,擎天崗,臺北市,0,Outdoor
2013_10,國立故宮博物院,臺北市,359249,Indoor
2013_10,淡水漁人碼頭,新北市,251955,Outdoor
2013_10,新北市立黃金博物館,新北市,174478,Outdoor
2013_10,國立自然科學博物館,臺中市,314735,Indoor
2013_10,國立臺灣美術館(含美術園道商圈),臺中市,83932,Indoor
2013_10,臺中國家歌劇院,臺中市,0,Indoor
2013_10,日月潭環潭區,南投縣,329396,Outdoor
2013_10,清境農場,南投縣,109997,Outdoor
2013_10,溪頭自然教育園區,南投縣,125428,Outdoor
2013_10,蓮池潭,高雄市,1925184,Outdoor
2013_10,國立科學工藝博物館,高雄市,154421,Indoor
2013_10,高雄市立美術館,高雄市,67285,Indoor
2013_10,旗津風景區,高雄市,493956,Outdoor
2013_10,墾丁國家森林遊樂區,屏東縣,18476,Outdoor
2013_10,國立海洋生物博物館,屏東縣,112374,Indoor
2013_10,墾丁海水浴場,屏東縣,22932,Outdoor
2013_10,駁二藝術特區,高雄市,332399,Outdoor
2013_11,陽明山遊客中心,臺北市,7192,Indoor
2013_11,陽明公園,臺北市,32500,Outdoor
2013_11,擎天崗,臺北市,0,Outdoor
2013_11,國立故宮博物院,臺北市,410667,Indoor
2013_11,淡水漁人碼頭,新北市,260467,Outdoor
2013_11,新北市立黃金博物館,新北市,168765,Outdoor
2013_11,國立自然科學博物館,臺中市,244915,Indoor
2013_11,國立臺灣美術館(含美術園道商圈),臺中市,76024,Indoor
2013_11,臺中國家歌劇院,臺中市,0,Indoor
2013_11,日月潭環潭區,南投縣,300250,Outdoor
2013_11,清境農場,南投縣,116775,Outdoor
2013_11,溪頭自然教育園區,南投縣,130427,Outdoor
2013_11,蓮池潭,高雄市,91752,Outdoor
2013_11,國立科學工藝博物館,高雄市,140730,Indoor
2013_11,高雄市立美術館,高雄市,59166,Indoor
2013_11,旗津風景區,高雄市,453681,Outdoor
2013_11,墾丁國家森林遊樂區,屏東縣,14474,Outdoor
2013_11,國立海洋生物博物館,屏東縣,84845,Indoor
2013_11,墾丁海水浴場,屏東縣,20945,Outdoor
2013_11,駁二藝術特區,高雄市,269549,Outdoor
2013_12,陽明山遊客中心,臺北市,6792,Indoor
2013_12,陽明公園,臺北市,31000,Outdoor
2013_12,擎天崗,臺北市,0,Outdoor
2013_12,國立故宮博物院,臺北市,397288,Indoor
2013_12,淡水漁人碼頭,新北市,229430,Outdoor
2013_12,新北市立黃金博物館,新北市,152058,Outdoor
2013_12,國立自然科學博物館,臺中市,210116,Indoor
2013_12,國立臺灣美術館(含美術園道商圈),臺中市,68258,Indoor
2013_12,臺中國家歌劇院,臺中市,0,Indoor
2013_12,日月潭環潭區,南投縣,293990,Outdoor
2013_12,清境農場,南投縣,111435,Outdoor
2013_12,溪頭自然教育園區,南投縣,88349,Outdoor
2013_12,蓮池潭,高雄市,94568,Outdoor
2013_12,國立科學工藝博物館,高雄市,143758,Indoor
2013_12,高雄市立美術館,高雄市,60385,Indoor
2013_12,旗津風景區,高雄市,392968,Outdoor
2013_12,墾丁國家森林遊樂區,屏東縣,14254,Outdoor
2013_12,國立海洋生物博物館,屏東縣,67998,Indoor
2013_12,墾丁海水浴場,屏東縣,21583,Outdoor
2013_12,駁二藝術特區,高雄市,285550,Outdoor
2014_01,陽明山遊客中心,臺北市,30147,Indoor
2014_01,陽明公園,臺北市,98500,Outdoor
2014_01,擎天崗,臺北市,0,Outdoor
2014_01,國立故宮博物院,臺北市,389257,Indoor
2014_01,淡水漁人碼頭,新北市,222728,Outdoor
2014_01,新北市立黃金博物館,新北市,151230,Outdoor
2014_01,國立自然科學博物館,臺中市,190478,Indoor
2014_01,國立臺灣美術館(含美術園道商圈),臺中市,65182,Indoor
2014_01,臺中國家歌劇院,臺中市,0,Indoor
2014_01,日月潭環潭區,南投縣,291918,Outdoor
2014_01,清境農場,南投縣,82100,Outdoor
2014_01,溪頭自然教育園區,南投縣,74651,Outdoor
2014_01,蓮池潭,高雄市,124560,Outdoor
2014_01,國立科學工藝博物館,高雄市,115828,Indoor
2014_01,高雄市立美術館,高雄市,58693,Indoor
2014_01,旗津風景區,高雄市,449688,Outdoor
2014_01,墾丁國家森林遊樂區,屏東縣,13535,Outdoor
2014_01,國立海洋生物博物館,屏東縣,61532,Indoor
2014_01,墾丁海水浴場,屏東縣,21281,Outdoor
2014_01,駁二藝術特區,高雄市,448408,Outdoor
2014_02,陽明山遊客中心,臺北市,12587,Indoor
2014_02,陽明公園,臺北市,1023900,Outdoor
2014_02,擎天崗,臺北市,0,Outdoor
2014_02,國立故宮博物院,臺北市,458965,Indoor
2014_02,淡水漁人碼頭,新北市,237354,Outdoor
2014_02,新北市立黃金博物館,新北市,188759,Outdoor
2014_02,國立自然科學博物館,臺中市,216261,Indoor
2014_02,國立臺灣美術館(含美術園道商圈),臺中市,98585,Indoor
2014_02,臺中國家歌劇院,臺中市,0,Indoor
2014_02,日月潭環潭區,南投縣,1012946,Outdoor
2014_02,清境農場,南投縣,110787,Outdoor
2014_02,溪頭自然教育園區,南投縣,93336,Outdoor
2014_02,蓮池潭,高雄市,201940,Outdoor
2014_02,國立科學工藝博物館,高雄市,163241,Indoor
2014_02,高雄市立美術館,高雄市,68873,Indoor
2014_02,旗津風景區,高雄市,596856,Outdoor
2014_02,墾丁國家森林遊樂區,屏東縣,19604,Outdoor
2014_02,國立海洋生物博物館,屏東縣,112848,Indoor
2014_02,墾丁海水浴場,屏東縣,20455,Outdoor
2014_02,駁二藝術特區,高雄市,641940,Outdoor
2014_03,陽明山遊客中心,臺北市,10463,Indoor
2014_03,陽明公園,臺北市,411400,Outdoor
2014_03,擎天崗,臺北市,0,Outdoor
2014_03,國立故宮博物院,臺北市,505251,Indoor
2014_03,淡水漁人碼頭,新北市,303604,Outdoor
2014_03,新北市立黃金博物館,新北市,162115,Outdoor
2014_03,國立自然科學博物館,臺中市,193967,Indoor
2014_03,國立臺灣美術館(含美術園道商圈),臺中市,115242,Indoor
2014_03,臺中國家歌劇院,臺中市,0,Indoor
2014_03,日月潭環潭區,南投縣,508931,Outdoor
2014_03,清境農場,南投縣,93160,Outdoor
2014_03,溪頭自然教育園區,南投縣,102567,Outdoor
2014_03,蓮池潭,高雄市,95376,Outdoor
2014_03,國立科學工藝博物館,高雄市,104196,Indoor
2014_03,高雄市立美術館,高雄市,66261,Indoor
2014_03,旗津風景區,高雄市,520874,Outdoor
2014_03,墾丁國家森林遊樂區,屏東縣,16439,Outdoor
2014_03,國立海洋生物博物館,屏東縣,78730,Indoor
2014_03,墾丁海水浴場,屏東縣,26976,Outdoor
2014_03,駁二藝術特區,高雄市,284689,Outdoor
2014_04,陽明山遊客中心,臺北市,9435,Indoor
2014_04,陽明公園,臺北市,78000,Outdoor
2014_04,擎天崗,臺北市,0,Outdoor
2014_04,國立故宮博物院,臺北市,507282,Indoor
2014_04,淡水漁人碼頭,新北市,246142,Outdoor
2014_04,新北市立黃金博物館,新北市,163714,Outdoor
2014_04,國立自然科學博物館,臺中市,251255,Indoor
2014_04,國立臺灣美術館(含美術園道商圈),臺中市,118702,Indoor
2014_04,臺中國家歌劇院,臺中市,0,Indoor
2014_04,日月潭環潭區,南投縣,438334,Outdoor
2014_04,清境農場,南投縣,98502,Outdoor
2014_04,溪頭自然教育園區,南投縣,127221,Outdoor
2014_04,蓮池潭,高雄市,91752,Outdoor
2014_04,國立科學工藝博物館,高雄市,162005,Indoor
2014_04,高雄市立美術館,高雄市,68628,Indoor
2014_04,旗津風景區,高雄市,502775,Outdoor
2014_04,墾丁國家森林遊樂區,屏東縣,17190,Outdoor
2014_04,國立海洋生物博物館,屏東縣,86158,Indoor
2014_04,墾丁海水浴場,屏東縣,20348,Outdoor
2014_04,駁二藝術特區,高雄市,285729,Outdoor
2014_05,陽明山遊客中心,臺北市,7859,Indoor
2014_05,陽明公園,臺北市,32800,Outdoor
2014_05,擎天崗,臺北市,0,Outdoor
2014_05,國立故宮博物院,臺北市,496465,Indoor
2014_05,淡水漁人碼頭,新北市,246069,Outdoor
2014_05,新北市立黃金博物館,新北市,157191,Outdoor
2014_05,國立自然科學博物館,臺中市,240997,Indoor
2014_05,國立臺灣美術館(含美術園道商圈),臺中市,70882,Indoor
2014_05,臺中國家歌劇院,臺中市,0,Indoor
2014_05,日月潭環潭區,南投縣,346201,Outdoor
2014_05,清境農場,南投縣,76261,Outdoor
2014_05,溪頭自然教育園區,南投縣,103978,Outdoor
2014_05,蓮池潭,高雄市,94568,Outdoor
2014_05,國立科學工藝博物館,高雄市,141395,Indoor
2014_05,高雄市立美術館,高雄市,61855,Indoor
2014_05,旗津風景區,高雄市,459085,Outdoor
2014_05,墾丁國家森林遊樂區,屏東縣,14921,Outdoor
2014_05,國立海洋生物博物館,屏東縣,115478,Indoor
2014_05,墾丁海水浴場,屏東縣,27435,Outdoor
2014_05,駁二藝術特區,高雄市,317981,Outdoor
2014_06,陽明山遊客中心,臺北市,10190,Indoor
2014_06,陽明公園,臺北市,25400,Outdoor
2014_06,擎天崗,臺北市,0,Outdoor
2014_06,國立故宮博物院,臺北市,408086,Indoor
2014_06,淡水漁人碼頭,新北市,262506,Outdoor
2014_06,新北市立黃金博物館,新北市,178160,Outdoor
2014_06,國立自然科學博物館,臺中市,222157,Indoor
2014_06,國立臺灣美術館(含美術園道商圈),臺中市,80587,Indoor
