date,attraction,city,tourists
2021_03,國立海洋生物博物館,屏東縣,48102
2021_03,墾丁海水浴場,屏東縣,24067
2021_03,駁二藝術特區,高雄市,200400
2021_04,陽明山遊客中心,臺北市,11290
2021_04,陽明公園,臺北市,12322
2021_04,擎天崗,臺北市,45944
2021_04,國立故宮博物院,臺北市,57620
2021_04,淡水漁人碼頭,新北市,161227
2021_04,新北市立黃金博物館,新北市,86724
2021_04,國立自然科學博物館,臺中市,192249
2021_04,國立臺灣美術館(含美術園道商圈),臺中市,59418
2021_04,臺中國家歌劇院,臺中市,84679
2021_04,日月潭環潭區,南投縣,223321
2021_04,清境農場,南投縣,62418
2021_04,溪頭自然教育園區,南投縣,147719
2021_04,蓮池潭,高雄市,186048
2021_04,國立科學工藝博物館,高雄市,171089
2021_04,高雄市立美術館,高雄市,100369
2021_04,旗津風景區,高雄市,292601
2021_04,墾丁國家森林遊樂區,屏東縣,15156
2021_04,國立海洋生物博物館,屏東縣,72962
2021_04,墾丁海水浴場,屏東縣,19930
2021_04,駁二藝術特區,高雄市,204540
2021_05,陽明山遊客中心,臺北市,4219
2021_05,陽明公園,臺北市,3022
2021_05,擎天崗,臺北市,22426
2021_05,國立故宮博物院,臺北市,19077
2021_05,淡水漁人碼頭,新北市,101610
2021_05,新北市立黃金博物館,新北市,30020
2021_05,國立自然科學博物館,臺中市,72246
2021_05,國立臺灣美術館(含美術園道商圈),臺中市,18922
2021_05,臺中國家歌劇院,臺中市,39116
2021_05,日月潭環潭區,南投縣,65533
2021_05,清境農場,南投縣,29131
2021_05,溪頭自然教育園區,南投縣,81988
2021_05,蓮池潭,高雄市,67918
2021_05,國立科學工藝博物館,高雄市,89760
2021_05,高雄市立美術館,高雄市,34662
2021_05,旗津風景區,高雄市,154147
2021_05,墾丁國家森林遊樂區,屏東縣,7004
2021_05,國立海洋生物博物館,屏東縣,29853
2021_05,墾丁海水浴場,屏東縣,10788
2021_05,駁二藝術特區,高雄市,77377
2021_06,陽明山遊客中心,臺北市,0
2021_06,陽明公園,臺北市,18052
2021_06,擎天崗,臺北市,827
2021_06,國立故宮博物院,臺北市,0
2021_06,淡水漁人碼頭,新北市,60416
2021_06,新北市立黃金博物館,新北市,0
2021_06,國立自然科學博物館,臺中市,0
2021_06,國立臺灣美術館(含美術園道商圈),臺中市,0
2021_06,臺中國家歌劇院,臺中市,0
2021_06,日月潭環潭區,南投縣,0
2021_06,清境農場,南投縣,0
2021_06,溪頭自然教育園區,南投縣,0
2021_06,蓮池潭,高雄市,19085
2021_06,國立科學工藝博物館,高雄市,12557
2021_06,高雄市立美術館,高雄市,0
2021_06,旗津風景區,高雄市,63088
2021_06,墾丁國家森林遊樂區,屏東縣,0
2021_06,國立海洋生物博物館,屏東縣,0
2021_06,墾丁海水浴場,屏東縣,0
2021_06,駁二藝術特區,高雄市,0
2021_07,陽明山遊客中心,臺北市,175
2021_07,陽明公園,臺北市,9750
2021_07,擎天崗,臺北市,7735
2021_07,國立故宮博物院,臺北市,2891
2021_07,淡水漁人碼頭,新北市,67326
2021_07,新北市立黃金博物館,新北市,2526
2021_07,國立自然科學博物館,臺中市,14155
2021_07,國立臺灣美術館(含美術園道商圈),臺中市,2629
2021_07,臺中國家歌劇院,臺中市,3508
2021_07,日月潭環潭區,南投縣,18615
2021_07,清境農場,南投縣,18498
2021_07,溪頭自然教育園區,南投縣,9989
2021_07,蓮池潭,高雄市,17147
2021_07,國立科學工藝博物館,高雄市,30861
2021_07,高雄市立美術館,高雄市,8274
2021_07,旗津風景區,高雄市,96060
2021_07,墾丁國家森林遊樂區,屏東縣,1251
2021_07,國立海洋生物博物館,屏東縣,7980
2021_07,墾丁海水浴場,屏東縣,1079
2021_07,駁二藝術特區,高雄市,1000
2021_08,陽明山遊客中心,臺北市,835
2021_08,陽明公園,臺北市,14460
2021_08,擎天崗,臺北市,22205
2021_08,國立故宮博物院,臺北市,18740
2021_08,淡水漁人碼頭,新北市,95513
2021_08,新北市立黃金博物館,新北市,11877
2021_08,國立自然科學博物館,臺中市,83982
2021_08,國立臺灣美術館(含美術園道商圈),臺中市,18958
2021_08,臺中國家歌劇院,臺中市,33553
2021_08,日月潭環潭區,南投縣,93487
2021_08,清境農場,南投縣,57414
2021_08,溪頭自然教育園區,南投縣,72945
2021_08,蓮池潭,高雄市,24827
2021_08,國立科學工藝博物館,高雄市,51088
2021_08,高雄市立美術館,高雄市,54949
2021_08,旗津風景區,高雄市,157505
2021_08,墾丁國家森林遊樂區,屏東縣,5675
2021_08,國立海洋生物博物館,屏東縣,54110
2021_08,墾丁海水浴場,屏東縣,10602
2021_08,駁二藝術特區,高雄市,8911
2021_09,陽明山遊客中心,臺北市,1201
2021_09,陽明公園,臺北市,13520
2021_09,擎天崗,臺北市,23454
2021_09,國立故宮博物院,臺北市,19855
2021_09,淡水漁人碼頭,新北市,100929
2021_09,新北市立黃金博物館,新北市,13690
2021_09,國立自然科學博物館,臺中市,92984
2021_09,國立臺灣美術館(含美術園道商圈),臺中市,22262
2021_09,臺中國家歌劇院,臺中市,48770
2021_09,日月潭環潭區,南投縣,71826
2021_09,清境農場,南投縣,60470
2021_09,溪頭自然教育園區,南投縣,127233
2021_09,蓮池潭,高雄市,27498
2021_09,國立科學工藝博物館,高雄市,54983
2021_09,高雄市立美術館,高雄市,82356
2021_09,旗津風景區,高雄市,208889
2021_09,墾丁國家森林遊樂區,屏東縣,8286
2021_09,國立海洋生物博物館,屏東縣,57066
2021_09,墾丁海水浴場,屏東縣,15236
2021_09,駁二藝術特區,高雄市,45671
2021_10,陽明山遊客中心,臺北市,1127
2021_10,陽明公園,臺北市,6308
2021_10,擎天崗,臺北市,23454
2021_10,國立故宮博物院,臺北市,70089
2021_10,淡水漁人碼頭,新北市,165001
2021_10,新北市立黃金博物館,新北市,25420
2021_10,國立自然科學博物館,臺中市,155223
2021_10,國立臺灣美術館(含美術園道商圈),臺中市,34297
2021_10,臺中國家歌劇院,臺中市,91325
2021_10,日月潭環潭區,南投縣,162146
2021_10,清境農場,南投縣,79352
2021_10,溪頭自然教育園區,南投縣,140169
2021_10,蓮池潭,高雄市,44906
2021_10,國立科學工藝博物館,高雄市,106229
2021_10,高雄市立美術館,高雄市,113829
2021_10,旗津風景區,高雄市,276432
2021_10,墾丁國家森林遊樂區,屏東縣,9658
2021_10,國立海洋生物博物館,屏東縣,81334
2021_10,墾丁海水浴場,屏東縣,20223
2021_10,駁二藝術特區,高雄市,209900
2021_11,陽明山遊客中心,臺北市,1555
2021_11,陽明公園,臺北市,5970
2021_11,擎天崗,臺北市,31184
2021_11,國立故宮博物院,臺北市,62295
2021_11,淡水漁人碼頭,新北市,123142
2021_11,新北市立黃金博物館,新北市,58962
2021_11,國立自然科學博物館,臺中市,222899
2021_11,國立臺灣美術館(含美術園道商圈),臺中市,34128
2021_11,臺中國家歌劇院,臺中市,89105
2021_11,日月潭環潭區,南投縣,272386
2021_11,清境農場,南投縣,82812
2021_11,溪頭自然教育園區,南投縣,147699
2021_11,蓮池潭,高雄市,73763
2021_11,國立科學工藝博物館,高雄市,183317
2021_11,高雄市立美術館,高雄市,44520
2021_11,旗津風景區,高雄市,282805
2021_11,墾丁國家森林遊樂區,屏東縣,17397
2021_11,國立海洋生物博物館,屏東縣,72220
2021_11,墾丁海水浴場,屏東縣,23059
2021_11,駁二藝術特區,高雄市,213835
2021_12,陽明山遊客中心,臺北市,3309
2021_12,陽明公園,臺北市,6622
2021_12,擎天崗,臺北市,23673
2021_12,國立故宮博物院,臺北市,34916
2021_12,淡水漁人碼頭,新北市,136970
2021_12,新北市立黃金博物館,新北市,57097
2021_12,國立自然科學博物館,臺中市,207570
2021_12,國立臺灣美術館(含美術園道商圈),臺中市,34833
2021_12,臺中國家歌劇院,臺中市,139902
2021_12,日月潭環潭區,南投縣,313599
2021_12,清境農場,南投縣,81831
2021_12,溪頭自然教育園區,南投縣,135629
2021_12,蓮池潭,高雄市,48090
2021_12,國立科學工藝博物館,高雄市,137166
2021_12,高雄市立美術館,高雄市,62594
2021_12,旗津風景區,高雄市,273199
2021_12,墾丁國家森林遊樂區,屏東縣,20901
2021_12,國立海洋生物博物館,屏東縣,68799
2021_12,墾丁海水浴場,屏東縣,21628
2021_12,駁二藝術特區,高雄市,1214270
2022_01,陽明山遊客中心,臺北市,4733
2022_01,陽明公園,臺北市,202150
2022_01,擎天崗,臺北市,21729
2022_01,國立故宮博物院,臺北市,34727
2022_01,淡水漁人碼頭,新北市,94946
2022_01,新北市立黃金博物館,新北市,38686
2022_01,國立自然科學博物館,臺中市,177202
2022_01,國立臺灣美術館(含美術園道商圈),臺中市,45330
2022_01,臺中國家歌劇院,臺中市,55928
2022_01,日月潭環潭區,南投縣,190230
2022_01,清境農場,南投縣,62844
2022_01,溪頭自然教育園區,南投縣,83870
2022_01,蓮池潭,高雄市,80582
2022_01,國立科學工藝博物館,高雄市,101717
2022_01,高雄市立美術館,高雄市,50986
2022_01,旗津風景區,高雄市,205246
2022_01,墾丁國家森林遊樂區,屏東縣,14686
2022_01,國立海洋生物博物館,屏東縣,57940
2022_01,墾丁海水浴場,屏東縣,17493
2022_01,駁二藝術特區,高雄市,485083
2022_02,陽明山遊客中心,臺北市,6628
2022_02,陽明公園,臺北市,278450
2022_02,擎天崗,臺北市,20132
2022_02,國立故宮博物院,臺北市,37931
2022_02,淡水漁人碼頭,新北市,102044
2022_02,新北市立黃金博物館,新北市,44527
2022_02,國立自然科學博物館,臺中市,182820
2022_02,國立臺灣美術館(含美術園道商圈),臺中市,51473
2022_02,臺中國家歌劇院,臺中市,72096
2022_02,日月潭環潭區,南投縣,558367
2022_02,清境農場,南投縣,92438
2022_02,溪頭自然教育園區,南投縣,79494
2022_02,蓮池潭,高雄市,84884
2022_02,國立科學工藝博物館,高雄市,150628
2022_02,高雄市立美術館,高雄市,77810
2022_02,旗津風景區,高雄市,146085
2022_02,墾丁國家森林遊樂區,屏東縣,16437
2022_02,國立海洋生物博物館,屏東縣,74747
2022_02,墾丁海水浴場,屏東縣,14891
2022_02,駁二藝術特區,高雄市,2650740
2022_03,陽明山遊客中心,臺北市,7705
2022_03,陽明公園,臺北市,544370
2022_03,擎天崗,臺北市,30926
2022_03,國立故宮博物院,臺北市,32976
2022_03,淡水漁人碼頭,新北市,115627
2022_03,新北市立黃金博物館,新北市,60751
2022_03,國立自然科學博物館,臺中市,184470
2022_03,國立臺灣美術館(含美術園道商圈),臺中市,34090
2022_03,臺中國家歌劇院,臺中市,78965
2022_03,日月潭環潭區,南投縣,384485
2022_03,清境農場,南投縣,62799
2022_03,溪頭自然教育園區,南投縣,117015
2022_03,蓮池潭,高雄市,78435
2022_03,國立科學工藝博物館,高雄市,143472
2022_03,高雄市立美術館,高雄市,99437
2022_03,旗津風景區,高雄市,264210
2022_03,墾丁國家森林遊樂區,屏東縣,17104
2022_03,國立海洋生物博物館,屏東縣,59094
2022_03,墾丁海水浴場,屏東縣,20674
2022_03,駁二藝術特區,高雄市,312061
2022_04,陽明山遊客中心,臺北市,5146
2022_04,陽明公園,臺北市,525003
2022_04,擎天崗,臺北市,34801
2022_04,國立故宮博物院,臺北市,25908
2022_04,淡水漁人碼頭,新北市,114439
2022_04,新北市立黃金博物館,新北市,48771
2022_04,國立自然科學博物館,臺中市,113725
2022_04,國立臺灣美術館(含美術園道商圈),臺中市,26105
2022_04,臺中國家歌劇院,臺中市,53743
2022_04,日月潭環潭區,南投縣,177944
2022_04,清境農場,南投縣,55108
2022_04,溪頭自然教育園區,南投縣,101027
2022_04,蓮池潭,高雄市,156142
2022_04,國立科學工藝博物館,高雄市,125985
2022_04,高雄市立美術館,高雄市,132077
2022_04,旗津風景區,高雄市,761025
2022_04,墾丁國家森林遊樂區,屏東縣,12602
2022_04,國立海洋生物博物館,屏東縣,51917
2022_04,墾丁海水浴場,屏東縣,16006
2022_04,駁二藝術特區,高雄市,204002
2022_05,陽明山遊客中心,臺北市,3517
2022_05,陽明公園,臺北市,219193
2022_05,擎天崗,臺北市,16189
2022_05,國立故宮博物院,臺北市,16461
2022_05,淡水漁人碼頭,新北市,97126
2022_05,新北市立黃金博物館,新北市,30124
2022_05,國立自然科學博物館,臺中市,57562
2022_05,國立臺灣美術館(含美術園道商圈),臺中市,16798
2022_05,臺中國家歌劇院,臺中市,29690
2022_05,日月潭環潭區,南投縣,42308
2022_05,清境農場,南投縣,19845
2022_05,溪頭自然教育園區,南投縣,53811
2022_05,蓮池潭,高雄市,138487
2022_05,國立科學工藝博物館,高雄市,76701
2022_05,高雄市立美術館,高雄市,122219
2022_05,旗津風景區,高雄市,573069
2022_05,墾丁國家森林遊樂區,屏東縣,13036
2022_05,國立海洋生物博物館,屏東縣,26810
2022_05,墾丁海水浴場,屏東縣,10178
2022_05,駁二藝術特區,高雄市,186996
2022_06,陽明山遊客中心,臺北市,7594
2022_06,陽明公園,臺北市,207641
2022_06,擎天崗,臺北市,38108
2022_06,國立故宮博物院,臺北市,28804
2022_06,淡水漁人碼頭,新北市,123886
2022_06,新北市立黃金博物館,新北市,49325
2022_06,國立自然科學博物館,臺中市,111171
2022_06,國立臺灣美術館(含美術園道商圈),臺中市,25979
2022_06,臺中國家歌劇院,臺中市,50020
2022_06,日月潭環潭區,南投縣,48188
2022_06,清境農場,南投縣,45031
2022_06,溪頭自然教育園區,南投縣,89887
2022_06,蓮池潭,高雄市,140271
2022_06,國立科學工藝博物館,高雄市,76269
2022_06,高雄市立美術館,高雄市,106430
2022_06,旗津風景區,高雄市,747947
2022_06,墾丁國家森林遊樂區,屏東縣,7724
2022_06,國立海洋生物博物館,屏東縣,60699
2022_06,墾丁海水浴場,屏東縣,18365
2022_06,駁二藝術特區,高雄市,222745
2022_07,陽明山遊客中心,臺北市,14315
2022_07,陽明公園,臺北市,296942
2022_07,擎天崗,臺北市,51806
2022_07,國立故宮博物院,臺北市,69660
2022_07,淡水漁人碼頭,新北市,132975
2022_07,新北市立黃金博物館,新北市,91977
2022_07,國立自然科學博物館,臺中市,327499
2022_07,國立臺灣美術館(含美術園道商圈),臺中市,51700
2022_07,臺中國家歌劇院,臺中市,72639
2022_07,日月潭環潭區,南投縣,340158
2022_07,清境農場,南投縣,104337
2022_07,溪頭自然教育園區,南投縣,179605
2022_07,蓮池潭,高雄市,212843
2022_07,國立科學工藝博物館,高雄市,209894
2022_07,高雄市立美術館,高雄市,153212
2022_07,旗津風景區,高雄市,822797
2022_07,墾丁國家森林遊樂區,屏東縣,18350
2022_07,國立海洋生物博物館,屏東縣,149762
2022_07,墾丁海水浴場,屏東縣,24517
2022_07,駁二藝術特區,高雄市,291787
2022_08,陽明山遊客中心,臺北市,11911
2022_08,陽明公園,臺北市,362586
2022_08,擎天崗,臺北市,52038
2022_08,國立故宮博物院,臺北市,70950
2022_08,淡水漁人碼頭,新北市,128162
2022_08,新北市立黃金博物館,新北市,101847
2022_08,國立自然科學博物館,臺中市,310051
2022_08,國立臺灣美術館(含美術園道商圈),臺中市,55733
2022_08,臺中國家歌劇院,臺中市,82874
2022_08,日月潭環潭區,南投縣,553141
2022_08,清境農場,南投縣,107426
2022_08,溪頭自然教育園區,南投縣,177151
2022_08,蓮池潭,高雄市,203979
2022_08,國立科學工藝博物館,高雄市,238060
2022_08,高雄市立美術館,高雄市,153087
2022_08,旗津風景區,高雄市,685727
2022_08,墾丁國家森林遊樂區,屏東縣,16243
2022_08,國立海洋生物博物館,屏東縣,146905
2022_08,墾丁海水浴場,屏東縣,22953
2022_08,駁二藝術特區,高雄市,336937
2022_09,陽明山遊客中心,臺北市,7465
2022_09,陽明公園,臺北市,203882
2022_09,擎天崗,臺北市,32706
2022_09,國立故宮博物院,臺北市,42339
2022_09,淡水漁人碼頭,新北市,146359
2022_09,新北市立黃金博物館,新北市,70596
2022_09,國立自然科學博物館,臺中市,190109
2022_09,國立臺灣美術館(含美術園道商圈),臺中市,42007
2022_09,臺中國家歌劇院,臺中市,72160
2022_09,日月潭環潭區,南投縣,224567
2022_09,清境農場,南投縣,58288
2022_09,溪頭自然教育園區,南投縣,157514
2022_09,蓮池潭,高雄市,167025
2022_09,國立科學工藝博物館,高雄市,154756
2022_09,高雄市立美術館,高雄市,122942
2022_09,旗津風景區,高雄市,388051
2022_09,墾丁國家森林遊樂區,屏東縣,12203
2022_09,國立海洋生物博物館,屏東縣,91291
2022_09,墾丁海水浴場,屏東縣,21546
2022_09,駁二藝術特區,高雄市,280162
2022_10,陽明山遊客中心,臺北市,5787
2022_10,陽明公園,臺北市,184476
2022_10,擎天崗,臺北市,28482
2022_10,國立故宮博物院,臺北市,64834
2022_10,淡水漁人碼頭,新北市,127811
2022_10,新北市立黃金博物館,新北市,61875
2022_10,國立自然科學博物館,臺中市,226250
2022_10,國立臺灣美術館(含美術園道商圈),臺中市,47464
2022_10,臺中國家歌劇院,臺中市,123467
2022_10,日月潭環潭區,南投縣,303441
2022_10,清境農場,南投縣,74211
2022_10,溪頭自然教育園區,南投縣,151151
2022_10,蓮池潭,高雄市,204335
2022_10,國立科學工藝博物館,高雄市,262547
2022_10,高雄市立美術館,高雄市,127460
2022_10,旗津風景區,高雄市,469710
2022_10,墾丁國家森林遊樂區,屏東縣,17335
2022_10,國立海洋生物博物館,屏東縣,92485
2022_10,墾丁海水浴場,屏東縣,19269
2022_10,駁二藝術特區,高雄市,443128
2022_11,陽明山遊客中心,臺北市,6438
2022_11,陽明公園,臺北市,330665
2022_11,擎天崗,臺北市,39082
2022_11,國立故宮博物院,臺北市,57755
2022_11,淡水漁人碼頭,新北市,130026
2022_11,新北市立黃金博物館,新北市,73137
2022_11,國立自然科學博物館,臺中市,207733
2022_11,國立臺灣美術館(含美術園道商圈),臺中市,47095
2022_11,臺中國家歌劇院,臺中市,90390
2022_11,日月潭環潭區,南投縣,311114
2022_11,清境農場,南投縣,73397
2022_11,溪頭自然教育園區,南投縣,142810
2022_11,蓮池潭,高雄市,204480
2022_11,國立科學工藝博物館,高雄市,194042
2022_11,高雄市立美術館,高雄市,149371
2022_11,旗津風景區,高雄市,444218
2022_11,墾丁國家森林遊樂區,屏東縣,14666
2022_11,國立海洋生物博物館,屏東縣,61796
2022_11,墾丁海水浴場,屏東縣,19161
2022_11,駁二藝術特區,高雄市,408840
2022_12,陽明山遊客中心,臺北市,6593
2022_12,陽明公園,臺北市,137314
2022_12,擎天崗,臺北市,27559
2022_12,國立故宮博物院,臺北市,74943
2022_12,淡水漁人碼頭,新北市,117195
2022_12,新北市立黃金博物館,新北市,62544
2022_12,國立自然科學博物館,臺中市,211216
2022_12,國立臺灣美術館(含美術園道商圈),臺中市,43944
2022_12,臺中國家歌劇院,臺中市,160955
2022_12,日月潭環潭區,南投縣,218944
2022_12,清境農場,南投縣,85775
2022_12,溪頭自然教育園區,南投縣,134323
2022_12,蓮池潭,高雄市,219448
2022_12,國立科學工藝博物館,高雄市,141301
2022_12,高雄市立美術館,高雄市,166375
2022_12,旗津風景區,高雄市,469280
2022_12,墾丁國家森林遊樂區,屏東縣,16150
2022_12,國立海洋生物博物館,屏東縣,62503
2022_12,墾丁海水浴場,屏東縣,17599
2022_12,駁二藝術特區,高雄市,422217
2023_01,陽明山遊客中心,臺北市,60330
2023_01,陽明公園,臺北市,351555
2023_01,擎天崗,臺北市,46019
2023_01,國立故宮博物院,臺北市,103511
2023_01,淡水漁人碼頭,新北市,143781
2023_01,新北市立黃金博物館,新北市,82398
2023_01,國立自然科學博物館,臺中市,245635
2023_01,國立臺灣美術館(含美術園道商圈),臺中市,49764
2023_01,臺中國家歌劇院,臺中市,83337
2023_01,日月潭環潭區,南投縣,353344
2023_01,清境農場,南投縣,99468
2023_01,溪頭自然教育園區,南投縣,87491
2023_01,蓮池潭,高雄市,1674710
2023_01,國立科學工藝博物館,高雄市,146453
2023_01,高雄市立美術館,高雄市,163279
2023_01,旗津風景區,高雄市,594462
2023_01,墾丁國家森林遊樂區,屏東縣,23226
2023_01,國立海洋生物博物館,屏東縣,108543
2023_01,墾丁海水浴場,屏東縣,13703
2023_01,駁二藝術特區,高雄市,592764
2023_02,陽明山遊客中心,臺北市,60338
2023_02,陽明公園,臺北市,383053
2023_02,擎天崗,臺北市,48374
2023_02,國立故宮博物院,臺北市,98055
2023_02,淡水漁人碼頭,新北市,122917
2023_02,新北市立黃金博物館,新北市,94255
2023_02,國立自然科學博物館,臺中市,213250
2023_02,國立臺灣美術館(含美術園道商圈),臺中市,45125
2023_02,臺中國家歌劇院,臺中市,95926
2023_02,日月潭環潭區,南投縣,550134
2023_02,清境農場,南投縣,95350
2023_02,溪頭自然教育園區,南投縣,115020
2023_02,蓮池潭,高雄市,381063
2023_02,國立科學工藝博物館,高雄市,140174
2023_02,高雄市立美術館,高雄市,144357
2023_02,旗津風景區,高雄市,457564
2023_02,墾丁國家森林遊樂區,屏東縣,17784
2023_02,國立海洋生物博物館,屏東縣,75750
2023_02,墾丁海水浴場,屏東縣,16471
2023_02,駁二藝術特區,高雄市,395552
2023_03,陽明山遊客中心,臺北市,73293
2023_03,陽明公園,臺北市,658319
2023_03,擎天崗,臺北市,53412
2023_03,國立故宮博物院,臺北市,99299
2023_03,淡水漁人碼頭,新北市,124653
2023_03,新北市立黃金博物館,新北市,84278
2023_03,國立自然科學博物館,臺中市,147327
2023_03,國立臺灣美術館(含美術園道商圈),臺中市,35934
2023_03,臺中國家歌劇院,臺中市,66171
2023_03,日月潭環潭區,南投縣,377220
2023_03,清境農場,南投縣,79847
2023_03,溪頭自然教育園區,南投縣,127511
2023_03,蓮池潭,高雄市,219365
2023_03,國立科學工藝博物館,高雄市,128913
2023_03,高雄市立美術館,高雄市,165838
2023_03,旗津風景區,高雄市,458052
2023_03,墾丁國家森林遊樂區,屏東縣,14043
2023_03,國立海洋生物博物館,屏東縣,53505
2023_03,墾丁海水浴場,屏東縣,147179
2023_03,駁二藝術特區,高雄市,368760
2023_04,陽明山遊客中心,臺北市,70644
2023_04,陽明公園,臺北市,611056
2023_04,擎天崗,臺北市,70576
2023_04,國立故宮博物院,臺北市,125817
2023_04,淡水漁人碼頭,新北市,143669
2023_04,新北市立黃金博物館,新北市,109872
2023_04,國立自然科學博物館,臺中市,249112
2023_04,國立臺灣美術館(含美術園道商圈),臺中市,49953
2023_04,臺中國家歌劇院,臺中市,80488
2023_04,日月潭環潭區,南投縣,282251
2023_04,清境農場,南投縣,86630
2023_04,溪頭自然教育園區,南投縣,130825
2023_04,蓮池潭,高雄市,224728
2023_04,國立科學工藝博物館,高雄市,169886
2023_04,高雄市立美術館,高雄市,160458
2023_04,旗津風景區,高雄市,522138
2023_04,墾丁國家森林遊樂區,屏東縣,19884
2023_04,國立海洋生物博物館,屏東縣,88585
2023_04,墾丁海水浴場,屏東縣,14774
2023_04,駁二藝術特區,高雄市,463866
2023_05,陽明山遊客中心,臺北市,58005
2023_05,陽明公園,臺北市,549175
2023_05,擎天崗,臺北市,45131
2023_05,國立故宮博物院,臺北市,107071
2023_05,淡水漁人碼頭,新北市,127785
2023_05,新北市立黃金博物館,新北市,86767
2023_05,國立自然科學博物館,臺中市,163065
2023_05,國立臺灣美術館(含美術園道商圈),臺中市,38849
2023_05,臺中國家歌劇院,臺中市,61018
2023_05,日月潭環潭區,南投縣,157843
2023_05,清境農場,南投縣,53510
2023_05,溪頭自然教育園區,南投縣,139671
2023_05,蓮池潭,高雄市,218075
2023_05,國立科學工藝博物館,高雄市,136741
2023_05,高雄市立美術館,高雄市,154271
2023_05,旗津風景區,高雄市,433184
2023_05,墾丁國家森林遊樂區,屏東縣,12069
2023_05,國立海洋生物博物館,屏東縣,65740
2023_05,墾丁海水浴場,屏東縣,13597
2023_05,駁二藝術特區,高雄市,364680
2023_06,陽明山遊客中心,臺北市,60807
2023_06,陽明公園,臺北市,483219
2023_06,擎天崗,臺北市,52482
2023_06,國立故宮博物院,臺北市,116323
2023_06,淡水漁人碼頭,新北市,140142
2023_06,新北市立黃金博物館,新北市,93256
2023_06,國立自然科學博物館,臺中市,210366
2023_06,國立臺灣美術館(含美術園道商圈),臺中市,46262
2023_06,臺中國家歌劇院,臺中市,57006
2023_06,日月潭環潭區,南投縣,200897
2023_06,清境農場,南投縣,68970
2023_06,溪頭自然教育園區,南投縣,148849
2023_06,蓮池潭,高雄市,207441
2023_06,國立科學工藝博物館,高雄市,168104
2023_06,高雄市立美術館,高雄市,142556
2023_06,旗津風景區,高雄市,415478
2023_06,墾丁國家森林遊樂區,屏東縣,12225
2023_06,國立海洋生物博物館,屏東縣,93874
2023_06,墾丁海水浴場,屏東縣,18442
2023_06,駁二藝術特區,高雄市,352003
2023_07,陽明山遊客中心,臺北市,74049
2023_07,陽明公園,臺北市,457438
2023_07,擎天崗,臺北市,64993
2023_07,國立故宮博物院,臺北市,137895
2023_07,淡水漁人碼頭,新北市,147329
2023_07,新北市立黃金博物館,新北市,96201
2023_07,國立自然科學博物館,臺中市,325236
2023_07,國立臺灣美術館(含美術園道商圈),臺中市,60201
2023_07,臺中國家歌劇院,臺中市,59732
2023_07,日月潭環潭區,南投縣,214742
2023_07,清境農場,南投縣,82633
2023_07,溪頭自然教育園區,南投縣,171728
2023_07,蓮池潭,高雄市,208589
2023_07,國立科學工藝博物館,高雄市,236640
2023_07,高雄市立美術館,高雄市,145483
2023_07,旗津風景區,高雄市,427080
2023_07,墾丁國家森林遊樂區,屏東縣,15116
2023_07,國立海洋生物博物館,屏東縣,127125
2023_07,墾丁海水浴場,屏東縣,17970
2023_07,駁二藝術特區,高雄市,387440
2023_08,陽明山遊客中心,臺北市,56339
2023_08,陽明公園,臺北市,399813
2023_08,擎天崗,臺北市,45604
2023_08,國立故宮博物院,臺北市,143101
2023_08,淡水漁人碼頭,新北市,140804
2023_08,新北市立黃金博物館,新北市,70154
2023_08,國立自然科學博物館,臺中市,311576
2023_08,國立臺灣美術館(含美術園道商圈),臺中市,62799
2023_08,臺中國家歌劇院,臺中市,68613
2023_08,日月潭環潭區,南投縣,197200
2023_08,清境農場,南投縣,22371
2023_08,溪頭自然教育園區,南投縣,164521
2023_08,蓮池潭,高雄市,207127
2023_08,國立科學工藝博物館,高雄市,255979
2023_08,高雄市立美術館,高雄市,155265
2023_08,旗津風景區,高雄市,407222
2023_08,墾丁國家森林遊樂區,屏東縣,13501
2023_08,國立海洋生物博物館,屏東縣,124078
2023_08,墾丁海水浴場,屏東縣,15452
2023_08,駁二藝術特區,高雄市,376026
2023_09,陽明山遊客中心,臺北市,63333
2023_09,陽明公園,臺北市,475343
2023_09,擎天崗,臺北市,60239
2023_09,國立故宮博物院,臺北市,118554
2023_09,淡水漁人碼頭,新北市,132238
2023_09,新北市立黃金博物館,新北市,53868
2023_09,國立自然科學博物館,臺中市,177365
2023_09,國立臺灣美術館(含美術園道商圈),臺中市,43552
2023_09,臺中國家歌劇院,臺中市,45281
2023_09,日月潭環潭區,南投縣,240921
2023_09,清境農場,南投縣,35186
2023_09,溪頭自然教育園區,南投縣,117819
2023_09,蓮池潭,高雄市,195256
2023_09,國立科學工藝博物館,高雄市,117703
2023_09,高雄市立美術館,高雄市,145701
2023_09,旗津風景區,高雄市,347368
2023_09,墾丁國家森林遊樂區,屏東縣,9418
2023_09,國立海洋生物博物館,屏東縣,59644
2023_09,墾丁海水浴場,屏東縣,12363
2023_09,駁二藝術特區,高雄市,341286
2023_10,陽明山遊客中心,臺北市,64186
2023_10,陽明公園,臺北市,556056
2023_10,擎天崗,臺北市,51394
2023_10,國立故宮博物院,臺北市,167379
2023_10,淡水漁人碼頭,新北市,144154
2023_10,新北市立黃金博物館,新北市,67301
2023_10,國立自然科學博物館,臺中市,230981
2023_10,國立臺灣美術館(含美術園道商圈),臺中市,46421
2023_10,臺中國家歌劇院,臺中市,49588
